OrderID,Product Code,ProductName,QuantityPerUnit,OrderDate,ShippedDate,RequiredDate,Cutomer Name,Customer Country,Customer City,Shipper Name,EmployeeID,FirstName,LastName,Title,TitleOfCourtesy,Sales Quantity,Sales Price
10681,21,Sir Rodney's Scones,24 pkgs. x 4 pieces,25/09/2019,30/09/2019,23/10/2019,Great Lakes Food Market,USA,Eugene,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,12,10
10681,64,Wimmers gute Semmelknödel,20 bags x 4 pieces,25/09/2019,30/09/2019,23/10/2019,Great Lakes Food Market,USA,Eugene,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,28,33.25
10682,33,Geitost,500 g,25/09/2019,01/10/2019,23/10/2019,Antonio Moreno Taquería,Mexico,México D.F.,United Package,3,Janet,Leverling,Sales Representative,Ms.,30,2.5
10682,66,Louisiana Hot Spiced Okra,24 - 8 oz jars,25/09/2019,01/10/2019,23/10/2019,Antonio Moreno Taquería,Mexico,México D.F.,United Package,3,Janet,Leverling,Sales Representative,Ms.,4,17
10682,75,Rhönbräu Klosterbier,24 - 0.5 l bottles,25/09/2019,01/10/2019,23/10/2019,Antonio Moreno Taquería,Mexico,México D.F.,United Package,3,Janet,Leverling,Sales Representative,Ms.,30,7.75
10683,52,Filo Mix,16 - 2 kg boxes,26/09/2019,01/10/2019,24/10/2019,Du monde entier,France,Nantes,Speedy Express,2,Andrew,Fuller,"Vice President, Sales",Dr.,9,7
10684,40,Boston Crab Meat,24 - 4 oz tins,26/09/2019,30/09/2019,24/10/2019,Ottilies Käseladen,Germany,Köln,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,20,18.4
10684,47,Zaanse koeken,10 - 4 oz boxes,26/09/2019,30/09/2019,24/10/2019,Ottilies Käseladen,Germany,Köln,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,40,9.5
10684,60,Camembert Pierrot,15 - 300 g rounds,26/09/2019,30/09/2019,24/10/2019,Ottilies Käseladen,Germany,Köln,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,30,34
10685,10,Ikura,12 - 200 ml jars,29/09/2019,03/10/2019,13/10/2019,Gourmet Lanchonetes,Brazil,Campinas,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,20,31
10685,41,Jack's New England Clam Chowder,12 - 12 oz cans,29/09/2019,03/10/2019,13/10/2019,Gourmet Lanchonetes,Brazil,Campinas,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,4,9.65
10685,47,Zaanse koeken,10 - 4 oz boxes,29/09/2019,03/10/2019,13/10/2019,Gourmet Lanchonetes,Brazil,Campinas,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,15,9.5
10686,17,Alice Mutton,20 - 1 kg tins,30/09/2019,08/10/2019,28/10/2019,Piccolo und mehr,Austria,Salzburg,Speedy Express,2,Andrew,Fuller,"Vice President, Sales",Dr.,30,39
10686,26,Gumbär Gummibärchen,100 - 250 g bags,30/09/2019,08/10/2019,28/10/2019,Piccolo und mehr,Austria,Salzburg,Speedy Express,2,Andrew,Fuller,"Vice President, Sales",Dr.,15,31.23
10687,9,Mishi Kobe Niku,18 - 500 g pkgs.,30/09/2019,30/10/2019,28/10/2019,Hungry Owl All-Night Grocers,Ireland,Cork,United Package,9,Anne,Dodsworth,Sales Representative,Ms.,50,97
10687,29,Thüringer Rostbratwurst,50 bags x 30 sausgs.,30/09/2019,30/10/2019,28/10/2019,Hungry Owl All-Night Grocers,Ireland,Cork,United Package,9,Anne,Dodsworth,Sales Representative,Ms.,10,123.79
10687,36,Inlagd Sill,24 - 250 g  jars,30/09/2019,30/10/2019,28/10/2019,Hungry Owl All-Night Grocers,Ireland,Cork,United Package,9,Anne,Dodsworth,Sales Representative,Ms.,6,19
10688,10,Ikura,12 - 200 ml jars,01/10/2019,07/10/2019,15/10/2019,Vaffeljernet,Denmark,Århus,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,18,31
10688,28,Rössle Sauerkraut,25 - 825 g cans,01/10/2019,07/10/2019,15/10/2019,Vaffeljernet,Denmark,Århus,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,60,45.6
10688,34,Sasquatch Ale,24 - 12 oz bottles,01/10/2019,07/10/2019,15/10/2019,Vaffeljernet,Denmark,Århus,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,14,14
10689,1,Chai,10 boxes x 20 bags,01/10/2019,07/10/2019,29/10/2019,Berglunds snabbköp,Sweden,Luleå,United Package,1,Nancy,Davolio,Sales Representative,Ms.,35,18
10690,56,Gnocchi di nonna Alice,24 - 250 g pkgs.,02/10/2019,03/10/2019,30/10/2019,Hanari Carnes,Brazil,Rio de Janeiro,Speedy Express,1,Nancy,Davolio,Sales Representative,Ms.,20,38
10690,77,Original Frankfurter grüne Soße,12 boxes,02/10/2019,03/10/2019,30/10/2019,Hanari Carnes,Brazil,Rio de Janeiro,Speedy Express,1,Nancy,Davolio,Sales Representative,Ms.,30,13
10691,1,Chai,10 boxes x 20 bags,03/10/2019,22/10/2019,14/11/2019,QUICK-Stop,Germany,Cunewalde,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,30,18
10691,29,Thüringer Rostbratwurst,50 bags x 30 sausgs.,03/10/2019,22/10/2019,14/11/2019,QUICK-Stop,Germany,Cunewalde,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,40,123.79
10691,43,Ipoh Coffee,16 - 500 g tins,03/10/2019,22/10/2019,14/11/2019,QUICK-Stop,Germany,Cunewalde,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,40,46
10691,44,Gula Malacca,20 - 2 kg bags,03/10/2019,22/10/2019,14/11/2019,QUICK-Stop,Germany,Cunewalde,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,24,19.45
10691,62,Tarte au sucre,48 pies,03/10/2019,22/10/2019,14/11/2019,QUICK-Stop,Germany,Cunewalde,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,48,49.3
10692,63,Vegie-spread,15 - 625 g jars,03/10/2019,13/10/2019,31/10/2019,Alfreds Futterkiste,Germany,Berlin,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,20,43.9
10693,9,Mishi Kobe Niku,18 - 500 g pkgs.,06/10/2019,10/10/2019,20/10/2019,White Clover Markets,USA,Seattle,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,6,97
10693,54,Tourtière,16 pies,06/10/2019,10/10/2019,20/10/2019,White Clover Markets,USA,Seattle,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,60,7.45
10693,69,Gudbrandsdalsost,10 kg pkg.,06/10/2019,10/10/2019,20/10/2019,White Clover Markets,USA,Seattle,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,30,36
10693,73,Röd Kaviar,24 - 150 g jars,06/10/2019,10/10/2019,20/10/2019,White Clover Markets,USA,Seattle,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,15,15
10694,7,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,06/10/2019,09/10/2019,03/11/2019,QUICK-Stop,Germany,Cunewalde,Federal Shipping,8,Laura,Callahan,Inside Sales Coordinator,Ms.,90,30
10694,59,Raclette Courdavault,5 kg pkg.,06/10/2019,09/10/2019,03/11/2019,QUICK-Stop,Germany,Cunewalde,Federal Shipping,8,Laura,Callahan,Inside Sales Coordinator,Ms.,25,55
10694,70,Outback Lager,24 - 355 ml bottles,06/10/2019,09/10/2019,03/11/2019,QUICK-Stop,Germany,Cunewalde,Federal Shipping,8,Laura,Callahan,Inside Sales Coordinator,Ms.,50,15
10695,8,Northwoods Cranberry Sauce,12 - 12 oz jars,07/10/2019,14/10/2019,18/11/2019,Wilman Kala,Finland,Helsinki,Speedy Express,7,Robert,King,Sales Representative,Mr.,10,40
10695,12,Queso Manchego La Pastora,10 - 500 g pkgs.,07/10/2019,14/10/2019,18/11/2019,Wilman Kala,Finland,Helsinki,Speedy Express,7,Robert,King,Sales Representative,Mr.,4,38
10695,24,Guaraná Fantástica,12 - 355 ml cans,07/10/2019,14/10/2019,18/11/2019,Wilman Kala,Finland,Helsinki,Speedy Express,7,Robert,King,Sales Representative,Mr.,20,4.5
10696,17,Alice Mutton,20 - 1 kg tins,08/10/2019,14/10/2019,19/11/2019,White Clover Markets,USA,Seattle,Federal Shipping,8,Laura,Callahan,Inside Sales Coordinator,Ms.,20,39
10696,46,Spegesild,4 - 450 g glasses,08/10/2019,14/10/2019,19/11/2019,White Clover Markets,USA,Seattle,Federal Shipping,8,Laura,Callahan,Inside Sales Coordinator,Ms.,18,12
10697,19,Teatime Chocolate Biscuits,10 boxes x 12 pieces,08/10/2019,14/10/2019,05/11/2019,LINO-Delicateses,Venezuela,I. de Margarita,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,7,9.2
10697,35,Steeleye Stout,24 - 12 oz bottles,08/10/2019,14/10/2019,05/11/2019,LINO-Delicateses,Venezuela,I. de Margarita,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,9,18
10697,58,Escargots de Bourgogne,24 pieces,08/10/2019,14/10/2019,05/11/2019,LINO-Delicateses,Venezuela,I. de Margarita,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,30,13.25
10697,70,Outback Lager,24 - 355 ml bottles,08/10/2019,14/10/2019,05/11/2019,LINO-Delicateses,Venezuela,I. de Margarita,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,30,15
10698,11,Queso Cabrales,1 kg pkg.,09/10/2019,17/10/2019,06/11/2019,Ernst Handel,Austria,Graz,Speedy Express,4,Margaret,Peacock,Sales Representative,Mrs.,15,21
10698,17,Alice Mutton,20 - 1 kg tins,09/10/2019,17/10/2019,06/11/2019,Ernst Handel,Austria,Graz,Speedy Express,4,Margaret,Peacock,Sales Representative,Mrs.,8,39
10698,29,Thüringer Rostbratwurst,50 bags x 30 sausgs.,09/10/2019,17/10/2019,06/11/2019,Ernst Handel,Austria,Graz,Speedy Express,4,Margaret,Peacock,Sales Representative,Mrs.,12,123.79
10698,65,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,09/10/2019,17/10/2019,06/11/2019,Ernst Handel,Austria,Graz,Speedy Express,4,Margaret,Peacock,Sales Representative,Mrs.,65,21.05
10698,70,Outback Lager,24 - 355 ml bottles,09/10/2019,17/10/2019,06/11/2019,Ernst Handel,Austria,Graz,Speedy Express,4,Margaret,Peacock,Sales Representative,Mrs.,8,15
10699,47,Zaanse koeken,10 - 4 oz boxes,09/10/2019,13/10/2019,06/11/2019,Morgenstern Gesundkost,Germany,Leipzig,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,12,9.5
10700,1,Chai,10 boxes x 20 bags,10/10/2019,16/10/2019,07/11/2019,Save-a-lot Markets,USA,Boise,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,5,18
10700,34,Sasquatch Ale,24 - 12 oz bottles,10/10/2019,16/10/2019,07/11/2019,Save-a-lot Markets,USA,Boise,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,12,14
10700,68,Scottish Longbreads,10 boxes x 8 pieces,10/10/2019,16/10/2019,07/11/2019,Save-a-lot Markets,USA,Boise,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,40,12.5
10700,71,Flotemysost,10 - 500 g pkgs.,10/10/2019,16/10/2019,07/11/2019,Save-a-lot Markets,USA,Boise,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,60,21.5
10701,59,Raclette Courdavault,5 kg pkg.,13/10/2019,15/10/2019,27/10/2019,Hungry Owl All-Night Grocers,Ireland,Cork,Federal Shipping,6,Michael,Suyama,Sales Representative,Mr.,42,55
10701,71,Flotemysost,10 - 500 g pkgs.,13/10/2019,15/10/2019,27/10/2019,Hungry Owl All-Night Grocers,Ireland,Cork,Federal Shipping,6,Michael,Suyama,Sales Representative,Mr.,20,21.5
10701,76,Lakkalikööri,500 ml,13/10/2019,15/10/2019,27/10/2019,Hungry Owl All-Night Grocers,Ireland,Cork,Federal Shipping,6,Michael,Suyama,Sales Representative,Mr.,35,18
10702,3,Aniseed Syrup,12 - 550 ml bottles,13/10/2019,21/10/2019,24/11/2019,Alfreds Futterkiste,Germany,Berlin,Speedy Express,4,Margaret,Peacock,Sales Representative,Mrs.,6,10
10702,76,Lakkalikööri,500 ml,13/10/2019,21/10/2019,24/11/2019,Alfreds Futterkiste,Germany,Berlin,Speedy Express,4,Margaret,Peacock,Sales Representative,Mrs.,15,18
10703,2,Chang,24 - 12 oz bottles,14/10/2019,20/10/2019,11/11/2019,Folk och fä HB,Sweden,Bräcke,United Package,6,Michael,Suyama,Sales Representative,Mr.,5,19
10703,59,Raclette Courdavault,5 kg pkg.,14/10/2019,20/10/2019,11/11/2019,Folk och fä HB,Sweden,Bräcke,United Package,6,Michael,Suyama,Sales Representative,Mr.,35,55
10703,73,Röd Kaviar,24 - 150 g jars,14/10/2019,20/10/2019,11/11/2019,Folk och fä HB,Sweden,Bräcke,United Package,6,Michael,Suyama,Sales Representative,Mr.,35,15
10704,4,Chef Anton's Cajun Seasoning,48 - 6 oz jars,14/10/2019,07/11/2019,11/11/2019,Queen Cozinha,Brazil,Sao Paulo,Speedy Express,6,Michael,Suyama,Sales Representative,Mr.,6,22
10704,24,Guaraná Fantástica,12 - 355 ml cans,14/10/2019,07/11/2019,11/11/2019,Queen Cozinha,Brazil,Sao Paulo,Speedy Express,6,Michael,Suyama,Sales Representative,Mr.,35,4.5
10704,48,Chocolade,10 pkgs.,14/10/2019,07/11/2019,11/11/2019,Queen Cozinha,Brazil,Sao Paulo,Speedy Express,6,Michael,Suyama,Sales Representative,Mr.,24,12.75
10705,31,Gorgonzola Telino,12 - 100 g pkgs,15/10/2019,18/11/2019,12/11/2019,HILARION-Abastos,Venezuela,San Cristóbal,United Package,9,Anne,Dodsworth,Sales Representative,Ms.,20,12.5
10705,32,Mascarpone Fabioli,24 - 200 g pkgs.,15/10/2019,18/11/2019,12/11/2019,HILARION-Abastos,Venezuela,San Cristóbal,United Package,9,Anne,Dodsworth,Sales Representative,Ms.,4,32
10706,16,Pavlova,32 - 500 g boxes,16/10/2019,21/10/2019,13/11/2019,Old World Delicatessen,USA,Anchorage,Federal Shipping,8,Laura,Callahan,Inside Sales Coordinator,Ms.,20,17.45
10706,43,Ipoh Coffee,16 - 500 g tins,16/10/2019,21/10/2019,13/11/2019,Old World Delicatessen,USA,Anchorage,Federal Shipping,8,Laura,Callahan,Inside Sales Coordinator,Ms.,24,46
10706,59,Raclette Courdavault,5 kg pkg.,16/10/2019,21/10/2019,13/11/2019,Old World Delicatessen,USA,Anchorage,Federal Shipping,8,Laura,Callahan,Inside Sales Coordinator,Ms.,8,55
10707,55,Pâté chinois,24 boxes x 2 pies,16/10/2019,23/10/2019,30/10/2019,Around the Horn,UK,Colchester,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,21,24
10707,57,Ravioli Angelo,24 - 250 g pkgs.,16/10/2019,23/10/2019,30/10/2019,Around the Horn,UK,Colchester,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,40,19.5
10707,70,Outback Lager,24 - 355 ml bottles,16/10/2019,23/10/2019,30/10/2019,Around the Horn,UK,Colchester,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,28,15
10708,5,Chef Anton's Gumbo Mix,36 boxes,17/10/2019,05/11/2019,28/11/2019,The Big Cheese,USA,Portland,United Package,6,Michael,Suyama,Sales Representative,Mr.,4,21.35
10708,36,Inlagd Sill,24 - 250 g  jars,17/10/2019,05/11/2019,28/11/2019,The Big Cheese,USA,Portland,United Package,6,Michael,Suyama,Sales Representative,Mr.,5,19
10709,8,Northwoods Cranberry Sauce,12 - 12 oz jars,17/10/2019,20/11/2019,14/11/2019,Gourmet Lanchonetes,Brazil,Campinas,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,40,40
10709,51,Manjimup Dried Apples,50 - 300 g pkgs.,17/10/2019,20/11/2019,14/11/2019,Gourmet Lanchonetes,Brazil,Campinas,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,28,53
10709,60,Camembert Pierrot,15 - 300 g rounds,17/10/2019,20/11/2019,14/11/2019,Gourmet Lanchonetes,Brazil,Campinas,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,10,34
10710,19,Teatime Chocolate Biscuits,10 boxes x 12 pieces,20/10/2019,23/10/2019,17/11/2019,Franchi S.p.A.,Italy,Torino,Speedy Express,1,Nancy,Davolio,Sales Representative,Ms.,5,9.2
10710,47,Zaanse koeken,10 - 4 oz boxes,20/10/2019,23/10/2019,17/11/2019,Franchi S.p.A.,Italy,Torino,Speedy Express,1,Nancy,Davolio,Sales Representative,Ms.,5,9.5
10711,19,Teatime Chocolate Biscuits,10 boxes x 12 pieces,21/10/2019,29/10/2019,02/12/2019,Save-a-lot Markets,USA,Boise,United Package,5,Steven,Buchanan,Sales Manager,Mr.,12,9.2
10711,41,Jack's New England Clam Chowder,12 - 12 oz cans,21/10/2019,29/10/2019,02/12/2019,Save-a-lot Markets,USA,Boise,United Package,5,Steven,Buchanan,Sales Manager,Mr.,42,9.65
10711,53,Perth Pasties,48 pieces,21/10/2019,29/10/2019,02/12/2019,Save-a-lot Markets,USA,Boise,United Package,5,Steven,Buchanan,Sales Manager,Mr.,120,32.8
10712,53,Perth Pasties,48 pieces,21/10/2019,31/10/2019,18/11/2019,Hungry Owl All-Night Grocers,Ireland,Cork,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,3,32.8
10712,56,Gnocchi di nonna Alice,24 - 250 g pkgs.,21/10/2019,31/10/2019,18/11/2019,Hungry Owl All-Night Grocers,Ireland,Cork,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,30,38
10713,10,Ikura,12 - 200 ml jars,22/10/2019,24/10/2019,19/11/2019,Save-a-lot Markets,USA,Boise,Speedy Express,1,Nancy,Davolio,Sales Representative,Ms.,18,31
10713,26,Gumbär Gummibärchen,100 - 250 g bags,22/10/2019,24/10/2019,19/11/2019,Save-a-lot Markets,USA,Boise,Speedy Express,1,Nancy,Davolio,Sales Representative,Ms.,30,31.23
10713,45,Rogede sild,1k pkg.,22/10/2019,24/10/2019,19/11/2019,Save-a-lot Markets,USA,Boise,Speedy Express,1,Nancy,Davolio,Sales Representative,Ms.,110,9.5
10713,46,Spegesild,4 - 450 g glasses,22/10/2019,24/10/2019,19/11/2019,Save-a-lot Markets,USA,Boise,Speedy Express,1,Nancy,Davolio,Sales Representative,Ms.,24,12
10714,2,Chang,24 - 12 oz bottles,22/10/2019,27/10/2019,19/11/2019,Save-a-lot Markets,USA,Boise,Federal Shipping,5,Steven,Buchanan,Sales Manager,Mr.,30,19
10714,17,Alice Mutton,20 - 1 kg tins,22/10/2019,27/10/2019,19/11/2019,Save-a-lot Markets,USA,Boise,Federal Shipping,5,Steven,Buchanan,Sales Manager,Mr.,27,39
10714,47,Zaanse koeken,10 - 4 oz boxes,22/10/2019,27/10/2019,19/11/2019,Save-a-lot Markets,USA,Boise,Federal Shipping,5,Steven,Buchanan,Sales Manager,Mr.,50,9.5
10714,56,Gnocchi di nonna Alice,24 - 250 g pkgs.,22/10/2019,27/10/2019,19/11/2019,Save-a-lot Markets,USA,Boise,Federal Shipping,5,Steven,Buchanan,Sales Manager,Mr.,18,38
10714,58,Escargots de Bourgogne,24 pieces,22/10/2019,27/10/2019,19/11/2019,Save-a-lot Markets,USA,Boise,Federal Shipping,5,Steven,Buchanan,Sales Manager,Mr.,12,13.25
10715,10,Ikura,12 - 200 ml jars,23/10/2019,29/10/2019,06/11/2019,Bon app',France,Marseille,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,21,31
10715,71,Flotemysost,10 - 500 g pkgs.,23/10/2019,29/10/2019,06/11/2019,Bon app',France,Marseille,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,30,21.5
10716,21,Sir Rodney's Scones,24 pkgs. x 4 pieces,24/10/2019,27/10/2019,21/11/2019,Rancho grande,Argentina,Buenos Aires,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,5,10
10716,51,Manjimup Dried Apples,50 - 300 g pkgs.,24/10/2019,27/10/2019,21/11/2019,Rancho grande,Argentina,Buenos Aires,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,7,53
10716,61,Sirop d'érable,24 - 500 ml bottles,24/10/2019,27/10/2019,21/11/2019,Rancho grande,Argentina,Buenos Aires,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,10,28.5
10717,21,Sir Rodney's Scones,24 pkgs. x 4 pieces,24/10/2019,29/10/2019,21/11/2019,Frankenversand,Germany,München,United Package,1,Nancy,Davolio,Sales Representative,Ms.,32,10
10717,54,Tourtière,16 pies,24/10/2019,29/10/2019,21/11/2019,Frankenversand,Germany,München,United Package,1,Nancy,Davolio,Sales Representative,Ms.,15,7.45
10717,69,Gudbrandsdalsost,10 kg pkg.,24/10/2019,29/10/2019,21/11/2019,Frankenversand,Germany,München,United Package,1,Nancy,Davolio,Sales Representative,Ms.,25,36
10718,12,Queso Manchego La Pastora,10 - 500 g pkgs.,27/10/2019,29/10/2019,24/11/2019,Königlich Essen,Germany,Brandenburg,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,36,38
10718,16,Pavlova,32 - 500 g boxes,27/10/2019,29/10/2019,24/11/2019,Königlich Essen,Germany,Brandenburg,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,20,17.45
10718,36,Inlagd Sill,24 - 250 g  jars,27/10/2019,29/10/2019,24/11/2019,Königlich Essen,Germany,Brandenburg,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,40,19
10718,62,Tarte au sucre,48 pies,27/10/2019,29/10/2019,24/11/2019,Königlich Essen,Germany,Brandenburg,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,20,49.3
10719,18,Carnarvon Tigers,16 kg pkg.,27/10/2019,05/11/2019,24/11/2019,Let's Stop N Shop,USA,San Francisco,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,12,62.5
10719,30,Nord-Ost Matjeshering,10 - 200 g glasses,27/10/2019,05/11/2019,24/11/2019,Let's Stop N Shop,USA,San Francisco,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,3,25.89
10719,54,Tourtière,16 pies,27/10/2019,05/11/2019,24/11/2019,Let's Stop N Shop,USA,San Francisco,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,40,7.45
10720,35,Steeleye Stout,24 - 12 oz bottles,28/10/2019,05/11/2019,11/11/2019,Que Delícia,Brazil,Rio de Janeiro,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,21,18
10720,71,Flotemysost,10 - 500 g pkgs.,28/10/2019,05/11/2019,11/11/2019,Que Delícia,Brazil,Rio de Janeiro,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,8,21.5
10721,44,Gula Malacca,20 - 2 kg bags,29/10/2019,31/10/2019,26/11/2019,QUICK-Stop,Germany,Cunewalde,Federal Shipping,5,Steven,Buchanan,Sales Manager,Mr.,50,19.45
10722,2,Chang,24 - 12 oz bottles,29/10/2019,04/11/2019,10/12/2019,Save-a-lot Markets,USA,Boise,Speedy Express,8,Laura,Callahan,Inside Sales Coordinator,Ms.,3,19
10722,31,Gorgonzola Telino,12 - 100 g pkgs,29/10/2019,04/11/2019,10/12/2019,Save-a-lot Markets,USA,Boise,Speedy Express,8,Laura,Callahan,Inside Sales Coordinator,Ms.,50,12.5
10722,68,Scottish Longbreads,10 boxes x 8 pieces,29/10/2019,04/11/2019,10/12/2019,Save-a-lot Markets,USA,Boise,Speedy Express,8,Laura,Callahan,Inside Sales Coordinator,Ms.,45,12.5
10722,75,Rhönbräu Klosterbier,24 - 0.5 l bottles,29/10/2019,04/11/2019,10/12/2019,Save-a-lot Markets,USA,Boise,Speedy Express,8,Laura,Callahan,Inside Sales Coordinator,Ms.,42,7.75
10723,26,Gumbär Gummibärchen,100 - 250 g bags,30/10/2019,25/11/2019,27/11/2019,White Clover Markets,USA,Seattle,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,15,31.23
10724,10,Ikura,12 - 200 ml jars,30/10/2019,05/11/2019,11/12/2019,Mère Paillarde,Canada,Montréal,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,16,31
10724,61,Sirop d'érable,24 - 500 ml bottles,30/10/2019,05/11/2019,11/12/2019,Mère Paillarde,Canada,Montréal,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,5,28.5
10725,41,Jack's New England Clam Chowder,12 - 12 oz cans,31/10/2019,05/11/2019,28/11/2019,Familia Arquibaldo,Brazil,Sao Paulo,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,12,9.65
10725,52,Filo Mix,16 - 2 kg boxes,31/10/2019,05/11/2019,28/11/2019,Familia Arquibaldo,Brazil,Sao Paulo,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,4,7
10725,55,Pâté chinois,24 boxes x 2 pies,31/10/2019,05/11/2019,28/11/2019,Familia Arquibaldo,Brazil,Sao Paulo,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,6,24
